Time (s),Cart Position (m),Cart Velocity (m/s),Pole Angle (rad),Pole Angular Velocity (rad/s),Control Input (N),Q0,Q1,Q2,Q3,R
1740036692.0521,0.0027,-0.0160,-0.0023,0.0437,1.3979,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.0621,0.0025,-0.0507,-0.0018,0.0952,3.3726,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.0743,0.0022,-0.0277,-0.0012,0.0604,2.2903,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.0821,0.0020,-0.0313,-0.0008,0.0654,2.6011,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.0920,0.0016,-0.0220,-0.0000,0.0511,2.2946,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.1021,0.0015,-0.0347,0.0004,0.0702,3.0942,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.1121,0.0013,-0.0167,0.0008,0.0430,2.2315,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.1221,0.0012,-0.0155,0.0011,0.0414,2.2660,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.1320,0.0011,-0.0036,0.0015,0.0236,1.7508,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.1421,0.0011,0.0047,0.0016,0.0111,1.3401,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.1521,0.0012,0.0176,0.0016,-0.0080,0.6649,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.1621,0.0014,0.0281,0.0015,-0.0234,0.0890,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.1721,0.0017,0.0276,0.0013,-0.0225,0.0771,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.1820,0.0020,0.0438,0.0010,-0.0466,-0.8462,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.1921,0.0024,0.0354,0.0006,-0.0336,-0.4811,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.2021,0.0028,0.0636,0.0002,-0.0759,-2.0802,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.2120,0.0033,0.0448,-0.0004,-0.0474,-1.2164,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.2220,0.0037,0.0697,-0.0008,-0.0847,-2.6672,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.2320,0.0043,0.0460,-0.0015,-0.0492,-1.5688,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.2421,0.0047,0.0559,-0.0019,-0.0641,-2.2139,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.2520,0.0052,0.0364,-0.0024,-0.0350,-1.3040,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.2620,0.0055,0.0700,-0.0027,-0.0856,-3.2102,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.2743,0.0060,0.0449,-0.0033,-0.0482,-2.0322,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.2821,0.0063,0.0227,-0.0036,-0.0152,-0.9257,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.2921,0.0073,0.0835,-0.0048,-0.1070,-4.5398,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.3020,0.0079,0.0764,-0.0056,-0.0968,-4.4035,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.3121,0.0083,0.0576,-0.0060,-0.0688,-3.5182,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.3229,0.0086,0.0368,-0.0064,-0.0382,-2.5274,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.3321,0.0090,0.0291,-0.0068,-0.0274,-2.2689,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.3421,0.0091,0.0177,-0.0069,-0.0109,-1.7151,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.3521,0.0092,0.0049,-0.0069,0.0074,-1.0765,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.3620,0.0092,0.0049,-0.0068,0.0063,-1.1019,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.3721,0.0093,0.0008,-0.0067,0.0115,-0.9153,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.3821,0.0093,0.0086,-0.0067,-0.0009,-1.3512,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.3920,0.0093,-0.0019,-0.0066,0.0139,-0.8194,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.4021,0.0093,-0.0016,-0.0064,0.0125,-0.8410,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.4121,0.0093,-0.0010,-0.0064,0.0113,-0.8833,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.4221,0.0092,-0.0075,-0.0062,0.0196,-0.5479,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.4321,0.0091,-0.0105,-0.0059,0.0232,-0.3782,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.4422,0.0090,-0.0122,-0.0058,0.0251,-0.2778,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.4521,0.0089,-0.0111,-0.0055,0.0223,-0.3244,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.4621,0.0088,-0.0147,-0.0053,0.0269,-0.1125,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.4721,0.0086,-0.0157,-0.0050,0.0275,-0.0240,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.4820,0.0085,-0.0128,-0.0049,0.0228,-0.1707,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.4920,0.0084,-0.0107,-0.0047,0.0189,-0.2705,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.5021,0.0083,-0.0059,-0.0045,0.0110,-0.5187,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.5123,0.0083,-0.0067,-0.0044,0.0113,-0.4946,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.5224,0.0082,-0.0098,-0.0042,0.0154,-0.3296,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.5320,0.0081,-0.0113,-0.0041,0.0170,-0.2392,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.5421,0.0080,-0.0121,-0.0039,0.0176,-0.1845,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.5521,0.0078,-0.0129,-0.0037,0.0180,-0.1322,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.5623,0.0077,-0.0142,-0.0035,0.0195,-0.0440,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.5732,0.0075,-0.0148,-0.0033,0.0197,0.0111,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.5824,0.0074,-0.0143,-0.0032,0.0187,-0.0027,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.5920,0.0073,-0.0136,-0.0030,0.0172,-0.0238,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.6021,0.0072,-0.0186,-0.0028,0.0241,0.2643,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.6121,0.0070,-0.0165,-0.0027,0.0206,0.1738,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.6224,0.0069,-0.0145,-0.0025,0.0173,0.0904,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.6323,0.0066,-0.0259,-0.0022,0.0338,0.7679,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.6421,0.0065,-0.0206,-0.0019,0.0256,0.5319,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.6523,0.0062,-0.0133,-0.0017,0.0142,0.1808,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.6621,0.0061,-0.0479,-0.0015,0.0659,2.0725,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.6721,0.0055,-0.0489,-0.0007,0.0670,2.3209,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.6821,0.0050,-0.0907,-0.0000,0.1295,4.7231,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.6920,0.0040,-0.0818,0.0014,0.1157,4.6146,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.7021,0.0033,-0.1092,0.0024,0.1569,6.3660,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.7122,0.0025,-0.0551,0.0036,0.0758,3.7731,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.7230,0.0021,-0.0625,0.0041,0.0872,4.3305,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.7321,0.0009,-0.0926,0.0058,0.1326,6.4287,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.7421,0.0003,-0.0816,0.0067,0.1167,6.1123,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.7521,-0.0009,-0.1080,0.0083,0.1569,8.0042,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.7620,-0.0017,-0.1283,0.0096,0.1884,9.4864,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.7720,-0.0030,-0.0918,0.0114,0.1346,8.0973,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.7821,-0.0036,-0.1059,0.0124,0.1569,9.1771,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.7920,-0.0046,-0.0670,0.0139,0.1000,7.5885,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.8021,-0.0051,-0.0728,0.0145,0.1106,8.1827,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.8121,-0.0057,-0.0534,0.0155,0.0830,7.4834,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.8221,-0.0059,-0.0257,0.0158,0.0433,6.2117,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.8321,-0.0062,0.0026,0.0163,0.0034,4.9568,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.8436,-0.0060,0.0038,0.0161,0.0039,4.9826,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.8520,-0.0061,0.0064,0.0163,0.0024,5.0504,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.8620,-0.0058,0.0265,0.0161,-0.0253,4.0520,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.8721,-0.0054,0.0562,0.0156,-0.0674,2.4721,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.8820,-0.0048,0.0641,0.0149,-0.0771,1.9903,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.8920,-0.0041,0.0763,0.0141,-0.0929,1.2484,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.9020,-0.0033,0.1012,0.0131,-0.1280,-0.2245,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.9120,-0.0023,0.0946,0.0118,-0.1159,-0.0686,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.9220,-0.0014,0.1273,0.0108,-0.1632,-2.0058,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.9321,-0.0001,0.1253,0.0090,-0.1582,-2.2517,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.9421,0.0010,0.1331,0.0077,-0.1684,-2.9314,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.9522,0.0019,0.1442,0.0065,-0.1840,-3.7837,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.9620,0.0032,0.1678,0.0049,-0.2182,-5.4221,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.9720,0.0049,0.1480,0.0026,-0.1872,-4.8817,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.9820,0.0055,0.1300,0.0020,-0.1599,-4.0796,11.1111,0.2500,25.0000,0.2500,0.0044
1740036692.9920,0.0066,0.0928,0.0007,-0.1033,-2.3856,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.0020,0.0075,0.1263,-0.0003,-0.1534,-4.4342,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.0121,0.0082,0.1023,-0.0011,-0.1171,-3.3421,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.0221,0.0093,0.1263,-0.0023,-0.1531,-4.9292,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.0320,0.0103,0.0828,-0.0035,-0.0879,-2.9052,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.0421,0.0109,0.0886,-0.0041,-0.0969,-3.4037,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.0520,0.0119,0.0902,-0.0052,-0.0995,-3.7831,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.0621,0.0127,0.1066,-0.0060,-0.1247,-4.9145,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.0721,0.0138,0.0845,-0.0074,-0.0923,-4.1286,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.0821,0.0145,0.0979,-0.0081,-0.1132,-5.0888,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.0920,0.0153,0.0546,-0.0089,-0.0492,-3.0260,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.1021,0.0157,0.0729,-0.0093,-0.0780,-4.1761,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.1121,0.0162,0.0448,-0.0097,-0.0367,-2.8321,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.1221,0.0166,0.0488,-0.0100,-0.0441,-3.1818,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.1320,0.0169,0.0225,-0.0102,-0.0061,-1.9066,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.1421,0.0171,0.0238,-0.0102,-0.0094,-2.0411,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.1520,0.0177,0.0497,-0.0108,-0.0497,-3.6744,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.1621,0.0180,0.0500,-0.0111,-0.0518,-3.8601,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.1721,0.0184,0.0184,-0.0114,-0.0060,-2.3212,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.1820,0.0184,0.0092,-0.0114,0.0070,-1.8688,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.1921,0.0184,-0.0051,-0.0112,0.0268,-1.1426,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.2021,0.0184,-0.0054,-0.0109,0.0256,-1.1338,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.2121,0.0183,-0.0102,-0.0107,0.0318,-0.8802,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.2221,0.0182,-0.0006,-0.0103,0.0154,-1.3935,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.2321,0.0182,-0.0022,-0.0102,0.0162,-1.3664,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.2421,0.0181,-0.0027,-0.0100,0.0155,-1.3626,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.2521,0.0181,-0.0024,-0.0099,0.0139,-1.4225,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.2621,0.0181,0.0093,-0.0098,-0.0051,-2.0846,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.2721,0.0181,-0.0069,-0.0097,0.0177,-1.2799,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.2823,0.0180,-0.0124,-0.0095,0.0248,-0.9999,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.2921,0.0178,-0.0185,-0.0092,0.0325,-0.6770,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.3021,0.0176,-0.0156,-0.0089,0.0266,-0.8225,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.3121,0.0175,-0.0188,-0.0087,0.0306,-0.6503,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.3221,0.0174,0.0036,-0.0084,-0.0042,-1.8489,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.3321,0.0173,-0.0106,-0.0084,0.0157,-1.1443,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.3420,0.0172,-0.0219,-0.0082,0.0315,-0.5462,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.3520,0.0169,-0.0249,-0.0078,0.0346,-0.3726,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.3621,0.0167,-0.0408,-0.0074,0.0573,0.5153,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.3721,0.0163,-0.0353,-0.0070,0.0479,0.2836,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.3821,0.0160,-0.0489,-0.0066,0.0674,1.0671,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.3921,0.0156,-0.0382,-0.0060,0.0503,0.5860,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.4020,0.0152,-0.0495,-0.0055,0.0662,1.2645,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.4120,0.0149,-0.0397,-0.0051,0.0507,0.8179,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.4221,0.0147,-0.0503,-0.0048,0.0662,1.4302,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.4320,0.0141,-0.0519,-0.0040,0.0677,1.6732,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.4420,0.0136,-0.0787,-0.0034,0.1073,3.2447,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.4520,0.0131,-0.0585,-0.0028,0.0764,2.2970,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.4621,0.0126,-0.0601,-0.0021,0.0783,2.5187,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.4720,0.0122,-0.0379,-0.0015,0.0445,1.4573,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.4821,0.0120,-0.0305,-0.0014,0.0332,1.0990,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.4921,0.0117,-0.0191,-0.0011,0.0158,0.5358,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.5021,0.0115,-0.0644,-0.0009,0.0836,3.0142,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.5120,0.0111,-0.0433,-0.0004,0.0517,2.0098,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.5221,0.0106,-0.1014,0.0003,0.1388,5.2834,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.5320,0.0098,-0.0560,0.0013,0.0704,3.1064,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.5421,0.0092,-0.0940,0.0020,0.1275,5.3377,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.5520,0.0085,-0.0486,0.0029,0.0594,3.1448,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.5621,0.0081,-0.0565,0.0033,0.0716,3.7101,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.5721,0.0075,-0.0393,0.0041,0.0462,3.0131,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.5843,0.0074,-0.0293,0.0043,0.0312,2.5213,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.5921,0.0067,-0.0578,0.0052,0.0747,4.3406,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.6020,0.0063,-0.0317,0.0057,0.0362,3.1011,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.6121,0.0061,-0.0115,0.0058,0.0064,2.0895,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.6220,0.0061,0.0120,0.0057,-0.0278,0.8538,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.6321,0.0063,0.0184,0.0054,-0.0365,0.4648,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.6421,0.0065,0.0346,0.0049,-0.0600,-0.4724,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.6520,0.0069,0.0360,0.0042,-0.0611,-0.6918,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.6621,0.0073,0.0384,0.0037,-0.0639,-0.9320,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.6720,0.0076,0.0293,0.0031,-0.0496,-0.5624,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.6830,0.0078,0.0256,0.0028,-0.0436,-0.4160,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.6920,0.0084,0.0508,0.0018,-0.0807,-2.0204,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.7021,0.0089,0.0580,0.0010,-0.0911,-2.5787,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.7120,0.0093,0.0354,0.0003,-0.0569,-1.5467,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.7220,0.0096,0.0433,-0.0002,-0.0686,-2.0998,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.7320,0.0101,0.0341,-0.0009,-0.0546,-1.8047,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.7421,0.0104,0.0348,-0.0014,-0.0557,-1.9687,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.7521,0.0106,0.0344,-0.0017,-0.0551,-2.0327,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.7620,0.0109,0.0254,-0.0021,-0.0417,-1.6849,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.7720,0.0110,0.0113,-0.0024,-0.0208,-1.0266,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.7821,0.0111,0.0028,-0.0026,-0.0084,-0.6199,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.7922,0.0111,-0.0025,-0.0026,-0.0009,-0.3734,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.8021,0.0110,-0.0158,-0.0026,0.0187,0.3247,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.8121,0.0109,-0.0184,-0.0024,0.0223,0.5051,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.8222,0.0107,-0.0137,-0.0021,0.0148,0.2795,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.8321,0.0104,-0.0225,-0.0019,0.0276,0.8083,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.8424,0.0102,-0.0403,-0.0016,0.0541,1.8203,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.8521,0.0098,-0.0390,-0.0010,0.0516,1.8758,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.8621,0.0095,-0.0227,-0.0006,0.0270,1.0909,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.8720,0.0093,-0.0111,-0.0005,0.0094,0.5065,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.8821,0.0093,-0.0080,-0.0004,0.0047,0.3467,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.8921,0.0089,-0.0332,0.0001,0.0424,1.8211,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.9020,0.0086,-0.0514,0.0005,0.0696,2.8929,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.9121,0.0080,-0.0432,0.0012,0.0573,2.6516,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.9221,0.0077,-0.0499,0.0016,0.0673,3.1307,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.9321,0.0073,-0.0235,0.0021,0.0278,1.8427,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.9421,0.0072,-0.0230,0.0023,0.0274,1.8835,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.9783,0.0071,-0.0152,0.0024,0.0158,1.4970,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.9821,0.0059,-0.0846,0.0039,0.1208,5.6724,11.1111,0.2500,25.0000,0.2500,0.0044
1740036693.9928,0.0054,-0.0464,0.0046,0.0637,3.8292,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.0020,0.0052,0.0022,0.0049,-0.0085,1.3521,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.0121,0.0052,0.0114,0.0048,-0.0216,0.8572,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.0220,0.0054,0.0346,0.0044,-0.0556,-0.4320,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.0320,0.0058,0.0296,0.0039,-0.0473,-0.2578,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.0420,0.0061,0.0529,0.0034,-0.0815,-1.6056,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.0520,0.0064,0.0424,0.0029,-0.0653,-1.1531,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.0621,0.0068,0.0692,0.0023,-0.1049,-2.7328,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.0720,0.0074,0.0448,0.0014,-0.0679,-1.6286,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.0821,0.0078,0.0681,0.0008,-0.1024,-3.0294,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.0921,0.0083,0.0416,-0.0000,-0.0623,-1.8089,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.1021,0.0087,0.0643,-0.0006,-0.0963,-3.1805,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.1134,0.0092,0.0396,-0.0013,-0.0591,-2.0323,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.1221,0.0095,0.0586,-0.0017,-0.0877,-3.1885,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.1321,0.0099,0.0314,-0.0024,-0.0469,-1.9118,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.1421,0.0102,0.0476,-0.0028,-0.0715,-2.9072,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.1521,0.0107,0.0419,-0.0035,-0.0632,-2.8057,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.1621,0.0110,0.0364,-0.0039,-0.0553,-2.6524,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.1720,0.0114,0.0272,-0.0046,-0.0420,-2.3630,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.1821,0.0115,0.0136,-0.0048,-0.0220,-1.7149,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.1921,0.0116,0.0058,-0.0050,-0.0110,-1.3996,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.2021,0.0117,0.0116,-0.0051,-0.0205,-1.7700,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.2121,0.0117,-0.0024,-0.0052,-0.0001,-1.0849,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.2220,0.0117,-0.0039,-0.0051,0.0015,-1.0305,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.2320,0.0116,-0.0115,-0.0051,0.0122,-0.6475,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.2421,0.0114,-0.0120,-0.0049,0.0121,-0.6306,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.2520,0.0113,-0.0139,-0.0048,0.0142,-0.5398,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.2621,0.0112,-0.0093,-0.0046,0.0066,-0.7872,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.2720,0.0111,-0.0149,-0.0045,0.0142,-0.5045,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.2821,0.0109,-0.0174,-0.0044,0.0174,-0.3709,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.2921,0.0108,-0.0173,-0.0043,0.0167,-0.3715,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.3021,0.0106,-0.0090,-0.0041,0.0035,-0.8179,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.3121,0.0105,-0.0095,-0.0041,0.0036,-0.8303,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.3220,0.0105,0.0013,-0.0041,-0.0130,-1.4302,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.3321,0.0104,-0.0098,-0.0041,0.0030,-0.8879,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.3421,0.0103,0.0053,-0.0041,-0.0202,-1.7255,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.3521,0.0103,-0.0056,-0.0042,-0.0044,-1.1982,11.1111,0.2500,25.0000,0.2500,0.0044
1740036694.3620,0.0103,0.0183,-0.0042,-0.0407,-2.5258,11.1111,0.2500,25.0000,0.2500,0.0044
